lyapunov,spectral_entropy,spectral_flatness,mode_count,final_C,final_S,condition,seed,total_reward,reward_mean,reward_std,episode_length
-2.7421204410230318,2.702593722567138,0.21368409546098657,2,0.0,0.0,trained_life,1,-32.30429686959155,-0.6460859373918314,0.28792583277129635,50
-3.9419736606780242,2.411014871121416,0.1949940193990062,2,0.0,0.0,trained_life,2,-30.816610696127714,-0.6163322139225543,0.11007918480974893,50
-3.3042379169942513,2.945442938031701,0.29449866603124236,2,0.0,0.0,trained_life,3,-32.64616129038935,-0.6529232258077875,0.2800416688157108,50
-2.7723144688940886,2.7238413546076377,0.20806818614220812,2,0.03708337511113832,6.670551792437934,trained_life,4,-30.389634367849755,-0.6077926873569954,0.26495586205546523,50
-3.6647156154424043,2.794883635012578,0.1672802635236951,2,0.013591212152739078,9.992479887325295,trained_life,5,-29.425869189338243,-0.5885173837867649,0.17739152407656053,50
-2.8055775696681944,2.765775286325607,0.22046804050328503,2,0.0,0.0,trained_life,6,-31.467823474092505,-0.6293564694818504,0.2941343361596747,50
-3.237405167663277,2.7918953946747935,0.23111381931201047,2,0.02964909405862415,6.670551792437934,trained_life,7,-30.947176430795427,-0.6189435286159086,0.2663202644902318,50
-3.0646860667997213,2.701347995606964,0.1999723938141418,2,0.03518026443443034,6.670551792437934,trained_life,8,-29.561260753898704,-0.5912252150779743,0.2581442808549402,50
-3.354090261622847,2.7474328027675754,0.20168648053702598,2,0.03216097696900576,7.670551792437934,trained_life,9,-28.037318007162558,-0.5607463601432512,0.20435503220086626,50
-3.1360250803207124,2.622100334014785,0.1819340638774681,2,0.004503760626992406,9.255514293159088,trained_life,10,-31.224324788336677,-0.6244864957667339,0.2553924948839288,50
-2.872697914427176,2.6200008128201473,0.1938156549246502,2,0.0,0.0,trained_life,11,-31.278375891804952,-0.6255675178360994,0.28746985018929455,50
-2.8895754965988543,2.8282707590142095,0.2126195030798523,2,0.0,0.0,trained_life,12,-30.420194158962676,-0.6084038831792536,0.2721160448476353,50
-2.924342253335124,2.850846432217927,0.23389614565111197,2,0.09101001932614797,6.670551792437934,trained_life,13,-30.151792880640134,-0.603035857612803,0.2781403524448155,50
-2.888838078032379,2.5472541499274683,0.1545034812032335,2,0.058012654019043035,7.670551792437934,trained_life,14,-30.723435291385197,-0.6144687058277042,0.27688144572810175,50
-3.585286083919359,2.9448046172678817,0.2886035277757655,2,0.0,0.0,trained_life,15,-41.0713796003823,-0.8214275920076468,0.1948100209808511,50
-2.849833618417197,2.6709356630277483,0.18849492667785522,2,0.0,0.0,trained_life,16,-33.417202081327915,-0.6683440416265587,0.25835036005419987,50
-2.7846159553665175,2.416418907647469,0.14372746758283986,2,0.006088939386835092,7.670551792437934,trained_life,17,-32.091786120429276,-0.6418357224085858,0.2813365931501143,50
-3.732210105805503,2.670235325604438,0.19695380612850216,2,0.0045102515276974125,7.670551792437934,trained_life,18,-28.871739103657507,-0.5774347820731504,0.18944286116142725,50
-3.9116239409848506,2.553333494758369,0.18570488321802625,2,0.03769865437515623,10.670551792437934,trained_life,19,-33.92702588785815,-0.6785405177571633,0.21871205482482955,50
-2.6241596568945345,2.973242273409426,0.3011705435725269,2,0.0,0.0,trained_life,20,-43.78599140930854,-0.8757198281861716,0.11898647091420028,50
-3.3584814063398714,2.887269858189964,0.28331271640352856,2,0.0,0.0,trained_life,21,-39.1342008514908,-0.7826840170298166,0.2222770356478668,50
-3.615467213424045,2.674514498791048,0.1901607110144627,2,0.0,0.0,trained_life,22,-29.679913895353565,-0.5935982779070715,0.24749770048615782,50
-3.16684229949824,2.8048652740523594,0.25744201234061254,2,0.0,0.0,trained_life,23,-30.493154590784417,-0.6098630918156887,0.27205520339778483,50
-3.1470588780264395,2.5075225460219555,0.17039682523277044,2,0.0,0.0,trained_life,24,-30.229432401770207,-0.6045886480354042,0.2661451283771663,50
-3.0324556671419436,2.7917160962209695,0.2343995165003762,2,0.0,0.0,trained_life,25,-38.61752634939352,-0.772350526987871,0.24062965829599298,50
-3.0910750896015875,2.7372504640303807,0.21678636127307388,2,0.0,0.0,trained_life,26,-29.429056800899545,-0.588581136017991,0.25980738233683015,50
-3.570400061267419,2.4956291925246807,0.15912521553503703,2,0.0,0.0,trained_life,27,-32.03116739226204,-0.6406233478452411,0.23995724204931676,50
-3.220258504409388,2.785791938119793,0.19917934234636886,2,0.0,0.0,trained_life,28,-30.02303619740489,-0.6004607239480982,0.26052407220485785,50
-3.7489252964420348,2.7075700808678875,0.20009942187376345,2,0.0,0.0,trained_life,29,-31.70536010893347,-0.6341072021786696,0.2688920755635739,50
-2.9520354479246476,2.9537855086011864,0.3070488111187556,2,0.05504561658379015,6.670551792437933,shuffled_life,0,-34.73511312180447,-0.6947022624360898,0.2795800578314752,50
